trade_date,Position_Changing,Factor
2017-11-29,0,
2017-11-30,0,
2017-12-01,0,
2017-12-04,1,-39.087138937130646
2017-12-05,0,
2017-12-06,0,
2017-12-07,0,
2017-12-08,0,
2017-12-11,1,70.1294286594664
2017-12-12,0,
2017-12-13,0,
2017-12-14,0,
2017-12-15,0,
2017-12-18,1,150.49466629744458
2017-12-19,0,
2017-12-20,0,
2017-12-21,0,
2017-12-22,0,
2017-12-25,1,388.4965534012655
2017-12-26,0,
2017-12-27,0,
2017-12-28,0,
2017-12-29,0,
2018-01-02,1,255.20100897651258
2018-01-03,0,
2018-01-04,0,
2018-01-05,0,
2018-01-08,1,238.57699089111657
2018-01-09,0,
2018-01-10,0,
2018-01-11,0,
2018-01-12,0,
2018-01-15,1,888.4293610415468
2018-01-16,0,
2018-01-17,0,
2018-01-18,0,
2018-01-19,0,
2018-01-22,1,1556.389557552564
2018-01-23,0,
2018-01-24,0,
2018-01-25,0,
2018-01-26,0,
2018-01-29,1,1624.4358623961311
2018-01-30,0,
2018-01-31,0,
2018-02-01,0,
2018-02-02,0,
2018-02-05,1,646.3250363228245
2018-02-06,0,
2018-02-07,0,
2018-02-08,0,
2018-02-09,0,
2018-02-12,1,222.2592555244097
2018-02-13,0,
2018-02-14,0,
2018-02-22,1,101.47184914606652
2018-02-23,0,
2018-02-26,1,93.36328899664304
2018-02-27,0,
2018-02-28,0,
2018-03-01,0,
2018-03-02,0,
2018-03-05,1,170.52520205993287
2018-03-06,0,
2018-03-07,0,
2018-03-08,0,
2018-03-09,0,
2018-03-12,1,-94.64905132635376
2018-03-13,0,
2018-03-14,0,
2018-03-15,0,
2018-03-16,0,
2018-03-19,1,266.23262024195185
2018-03-20,0,
2018-03-21,0,
2018-03-22,0,
2018-03-23,0,
2018-03-26,1,261.69322294279135
2018-03-27,0,
2018-03-28,0,
2018-03-29,0,
2018-03-30,0,
2018-04-02,1,165.9876108477896
2018-04-03,0,
2018-04-04,0,
